tf,ub,lb,fast,aa,bb,cc,dd,ee,ff,gg,hh,multiplier,net_profit,drawdown,score
600,0.9,0.4,70,4,2,3,4,5,10,12,15,60,0,0,0.2893671871133119
800,0.2,1.7000000000000002,50,5,2,3,5,8,10,12,15,60,0,0,0.2890536154377549
470,2.8000000000000003,0.2,20,3,2,3,4,8,10,12,15,60,0,0,0.288776292546493
520,1.3000000000000005,1.0,40,4,2,3,4,8,10,12,15,60,0,0,0.2887293742832303
560,0.3,0.4,70,4,2,3,4,5,10,12,15,60,0,0,0.2881273639388465
670,2.7,1.6,40,4,2,3,4,6,10,12,15,60,0,0,0.2877430683323526
740,2.6,1.2000000000000002,90,4,2,3,5,8,10,12,15,60,0,0,0.2875827383736746
400,1.8000000000000005,1.6,70,4,2,3,4,8,10,12,15,60,0,0,0.2873529773036997
680,1.4,2.3000000000000003,30,2,2,3,4,8,10,12,15,60,0,0,0.287257959022249
730,2.3000000000000003,1.9,30,3,2,3,5,6,10,12,15,60,0,0,0.2870661297378512
540,1.4,1.7000000000000002,40,4,2,3,4,8,10,12,15,60,0,0,0.2870494435695774
970,1.5000000000000002,1.0,40,5,2,3,4,6,10,12,15,60,0,0,0.2867101304463455
390,1.9,1.2000000000000002,70,4,2,3,4,8,10,12,15,60,0,0,0.2866106238705088
820,1.1,1.9,80,2,2,3,5,8,10,12,15,60,0,0,0.2865660623158161
760,0.9,2.2,80,4,2,3,5,8,10,12,15,60,0,0,0.2864339365711213
680,2.2,0.6,50,3,2,3,4,6,10,12,15,60,0,0,0.286117240194405
530,2.3000000000000003,0.7000000000000001,50,3,2,3,4,6,10,12,15,60,0,0,0.2860585632217029
490,1.0,1.7000000000000002,70,5,2,3,4,8,10,12,15,60,0,0,0.2858204429012851
580,0.5,2.1,80,4,2,3,4,7,10,12,15,60,0,0,0.2857923298744507
780,0.4,0.6,90,5,2,3,4,8,10,12,15,60,0,0,0.2856492294574391
850,2.7,1.3000000000000005,70,3,2,3,4,8,10,12,15,60,0,0,0.2854989685054601
540,1.9,2.6,30,5,2,3,4,5,10,12,15,60,0,0,0.2848006640013595
470,0.2,0.7000000000000001,40,2,2,3,5,6,10,12,15,60,0,0,0.2845424520586158
610,0.4,1.6,90,4,2,3,5,6,10,12,15,60,0,0,0.28453316369293
700,2.3000000000000003,1.6,60,5,2,3,5,8,10,12,15,60,0,0,0.2844957867519441
650,1.3000000000000005,0.9,90,3,2,3,4,7,10,12,15,60,0,0,0.284459498546273
460,0.7000000000000001,2.2,60,5,2,3,4,8,10,12,15,60,0,0,0.2844372415218498
770,0.4,2.1,70,4,2,3,5,7,10,12,15,60,0,0,0.2843360509712926
940,1.4,2.0,10,5,2,3,4,6,10,12,15,60,0,0,0.2841222089570245
530,0.4,0.5,80,5,2,3,4,5,10,12,15,60,0,0,0.283976662768
910,0.6,0.4,40,4,2,3,4,8,10,12,15,60,0,0,0.2838135321331866
260,2.9000000000000004,1.5000000000000002,20,5,2,3,4,5,10,12,15,60,0,0,0.2837519095975032
460,0.9,0.1,40,5,2,3,4,8,10,12,15,60,0,0,0.2837481890321998
860,1.4,2.4000000000000004,60,5,2,3,4,5,10,12,15,60,0,0,0.2832379267960254
770,1.4,2.5000000000000004,50,4,2,3,5,7,10,12,15,60,0,0,0.2831510811082363
570,1.7000000000000002,1.5000000000000002,70,3,2,3,4,7,10,12,15,60,0,0,0.2830442083395914
460,1.3000000000000005,0.5,40,4,2,3,4,8,10,12,15,60,0,0,0.2829312762415543
430,2.2,1.4,70,4,2,3,4,8,10,12,15,60,0,0,0.2826118831514721
490,1.6,1.8000000000000005,30,4,2,3,4,8,10,12,15,60,0,0,0.282437467913644
960,0.8,1.1,40,2,2,3,4,6,10,12,15,60,0,0,0.282430755224052
910,2.1,2.8000000000000003,20,5,2,3,4,7,10,12,15,60,0,0,0.2823254779871199
850,2.2,1.5000000000000002,70,4,2,3,5,8,10,12,15,60,0,0,0.2822581327771241
440,0.5,1.2000000000000002,40,5,2,3,5,6,10,12,15,60,0,0,0.2821328752533843
610,0.3,1.7000000000000002,60,3,2,3,5,8,10,12,15,60,0,0,0.2820812921726429
970,0.5,0.2,30,3,2,3,4,7,10,12,15,60,0,0,0.2820547932235001
530,2.0,2.6,30,5,2,3,4,5,10,12,15,60,0,0,0.2819565588921902
530,1.4,1.4,50,3,2,3,4,6,10,12,15,60,0,0,0.2816200948407005
790,2.1,1.6,70,2,2,3,5,7,10,12,15,60,0,0,0.2813239859243658
820,1.1,2.5000000000000004,30,2,2,3,4,8,10,12,15,60,0,0,0.2806897850468635
550,2.4000000000000004,2.2,40,5,2,3,4,6,10,12,15,60,0,0,0.2805756864627979
840,2.1,1.5000000000000002,80,4,2,3,5,8,10,12,15,60,0,0,0.2804310863762601
630,1.0,2.2,80,5,2,3,5,7,10,12,15,60,0,0,0.2801100653187694
810,2.5000000000000004,2.6,40,4,2,3,4,5,10,12,15,60,0,0,0.2800802490534897
630,0.6,1.8000000000000005,90,4,2,3,5,7,10,12,15,60,0,0,0.279842621532843
690,1.7000000000000002,0.8,40,2,2,3,4,7,10,12,15,60,0,0,0.279751708076494
950,2.0,1.2000000000000002,20,3,2,3,5,6,10,12,15,60,0,0,0.2795403192293691
620,2.7,2.0,10,5,2,3,5,6,10,12,15,60,0,0,0.2788771309206121
650,0.4,1.3000000000000005,40,5,2,3,5,7,10,12,15,60,0,0,0.2786164214207909
780,1.1,1.5000000000000002,80,4,2,3,4,6,10,12,15,60,0,0,0.2785067960235397
760,2.8000000000000003,1.2000000000000002,90,4,2,3,5,8,10,12,15,60,0,0,0.2783931271511342
780,2.8000000000000003,2.0,40,4,2,3,5,7,10,12,15,60,0,0,0.2783685240794074
620,2.0,2.7,60,2,2,3,5,8,10,12,15,60,0,0,0.2782312817126161
670,2.8000000000000003,0.7000000000000001,90,4,2,3,5,8,10,12,15,60,0,0,0.2780331016717519
840,1.6,2.9000000000000004,40,4,2,3,5,7,10,12,15,60,0,0,0.2779612010037018
650,1.8000000000000005,0.7000000000000001,30,3,2,3,4,6,10,12,15,60,0,0,0.2779501589971256
430,1.7000000000000002,1.0,30,3,2,3,4,7,10,12,15,60,0,0,0.2776707584461188
520,2.3000000000000003,0.9,30,2,2,3,4,7,10,12,15,60,0,0,0.2774106141071111
510,0.9,1.7000000000000002,70,4,2,3,4,8,10,12,15,60,0,0,0.2772879223424715
580,0.5,0.5,60,4,2,3,4,5,10,12,15,60,0,0,0.2772028864311354
830,2.0,0.5,30,2,2,3,4,6,10,12,15,60,0,0,0.2768706365009607
810,2.0,2.6,30,4,2,3,5,7,10,12,15,60,0,0,0.2766702754571197
380,0.2,2.7,70,2,2,3,4,6,10,12,15,60,0,0,0.2766118807304252
650,1.6,0.7000000000000001,90,4,2,3,4,7,10,12,15,60,0,0,0.2765185955737904
580,1.9,2.0,60,2,2,3,5,6,10,12,15,60,0,0,0.2764613169448167
740,2.1,1.6,70,4,2,3,5,8,10,12,15,60,0,0,0.2762551626709988
620,1.3000000000000005,0.7000000000000001,90,3,2,3,4,7,10,12,15,60,0,0,0.2762529499705887
920,1.2000000000000002,2.7,20,2,2,3,4,5,10,12,15,60,0,0,0.2759744368622663
490,1.2000000000000002,2.0,70,4,2,3,4,5,10,12,15,60,0,0,0.2757148966230608
980,0.9,1.7000000000000002,30,5,2,3,4,6,10,12,15,60,0,0,0.2755442600377313
620,1.4,1.1,10,4,2,3,5,8,10,12,15,60,0,0,0.2754376042897613
680,1.5000000000000002,2.2,50,3,2,3,4,6,10,12,15,60,0,0,0.275311630528024
600,0.2,1.5000000000000002,70,5,2,3,4,8,10,12,15,60,0,0,0.2751945663023201
730,2.2,0.9,90,4,2,3,5,8,10,12,15,60,0,0,0.2748360058678701
610,1.7000000000000002,1.6,50,2,2,3,4,6,10,12,15,60,0,0,0.274816747638647
990,2.2,1.8000000000000005,10,5,2,3,4,6,10,12,15,60,0,0,0.2745787761807086
910,2.1,2.5000000000000004,30,4,2,3,4,6,10,12,15,60,0,0,0.2744628027967976
380,0.5,2.0,70,2,2,3,4,8,10,12,15,60,0,0,0.2743967920562409
780,0.9,1.3000000000000005,70,4,2,3,5,6,10,12,15,60,0,0,0.2743808074873003
510,2.0,2.3000000000000003,70,5,2,3,4,7,10,12,15,60,0,0,0.2743540726915245
620,2.8000000000000003,2.6,20,4,2,3,5,7,10,12,15,60,0,0,0.2741954452385933
860,0.1,0.8,70,4,2,3,4,8,10,12,15,60,0,0,0.2740807123814257
760,0.4,0.8,20,3,2,3,4,6,10,12,15,60,0,0,0.2739600858917843
490,2.3000000000000003,2.2,70,5,2,3,5,7,10,12,15,60,0,0,0.2738271603085297
490,1.9,2.5000000000000004,20,5,2,3,4,5,10,12,15,60,0,0,0.2736356551270317
850,1.0,0.3,50,2,2,3,4,5,10,12,15,60,0,0,0.273576707746303
880,0.8,0.4,10,3,2,3,5,7,10,12,15,60,0,0,0.2735618099032281
740,0.8,0.9,50,2,2,3,4,6,10,12,15,60,0,0,0.2734985318105145
520,2.4000000000000004,1.0,50,5,2,3,4,7,10,12,15,60,0,0,0.2734640993712403
440,2.4000000000000004,1.8000000000000005,70,4,2,3,4,8,10,12,15,60,0,0,0.2734626448307692
870,2.1,1.6,70,4,2,3,5,8,10,12,15,60,0,0,0.2731772205027903
390,0.8,1.7000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,0.2730613307290879
550,2.8000000000000003,2.1,10,5,2,3,5,6,10,12,15,60,0,0,0.2729712571115165
770,1.1,0.6,50,3,2,3,4,6,10,12,15,60,0,0,0.2728353330156512
600,2.2,0.5,60,2,2,3,4,7,10,12,15,60,0,0,0.2728342640989908
880,2.1,2.1,40,2,2,3,4,6,10,12,15,60,0,0,0.272701166295837
900,2.2,2.8000000000000003,20,4,2,3,4,6,10,12,15,60,0,0,0.2726958301081276
550,0.7000000000000001,1.2000000000000002,20,3,2,3,5,7,10,12,15,60,0,0,0.2725640691625531
730,1.8000000000000005,2.5000000000000004,40,3,2,3,5,7,10,12,15,60,0,0,0.2725010332551911
510,0.6,1.8000000000000005,70,5,2,3,4,8,10,12,15,60,0,0,0.2723711517477836
800,0.3,0.4,90,3,2,3,4,7,10,12,15,60,0,0,0.2722063101581261
410,2.2,1.3000000000000005,70,4,2,3,4,8,10,12,15,60,0,0,0.2721161251048549
460,0.9,1.6,30,5,2,3,4,7,10,12,15,60,0,0,0.2717981645845643
510,2.5000000000000004,2.1,50,4,2,3,4,8,10,12,15,60,0,0,0.2716346361770967
520,1.7000000000000002,1.8000000000000005,40,4,2,3,4,8,10,12,15,60,0,0,0.2711409121403796
760,2.8000000000000003,1.9,80,4,2,3,4,5,10,12,15,60,0,0,0.2710203989337338
540,0.7000000000000001,1.3000000000000005,30,5,2,3,4,6,10,12,15,60,0,0,0.2710078771713919
450,2.5000000000000004,2.2,60,4,2,3,4,8,10,12,15,60,0,0,0.2708644264189113
500,1.2000000000000002,1.3000000000000005,40,4,2,3,4,8,10,12,15,60,0,0,0.270841457282074
620,1.4,1.5000000000000002,90,4,2,3,5,7,10,12,15,60,0,0,0.2706954448948933
740,2.0,2.4000000000000004,30,4,2,3,4,7,10,12,15,60,0,0,0.270682405946786
680,0.9,0.6,90,3,2,3,4,7,10,12,15,60,0,0,0.2703484451358843
620,1.2000000000000002,2.3000000000000003,30,2,2,3,4,8,10,12,15,60,0,0,0.2703154065972811
680,1.6,2.4000000000000004,40,3,2,3,4,6,10,12,15,60,0,0,0.2701139231035214
840,1.3000000000000005,1.6,40,2,2,3,5,6,10,12,15,60,0,0,0.2700827967096389
560,1.8000000000000005,0.3,40,3,2,3,4,6,10,12,15,60,0,0,0.2699875973811697
390,2.5000000000000004,1.6,70,4,2,3,4,8,10,12,15,60,0,0,0.2698427022095022
860,2.2,1.6,80,4,2,3,5,8,10,12,15,60,0,0,0.2696316851662684
770,0.8,0.6,50,3,2,3,4,6,10,12,15,60,0,0,0.2696315874562519
710,1.4,2.0,30,3,2,3,4,6,10,12,15,60,0,0,0.2694653414800212
500,1.8000000000000005,2.0,40,4,2,3,4,6,10,12,15,60,0,0,0.2693593462098026
850,1.3000000000000005,2.5000000000000004,30,2,2,3,4,8,10,12,15,60,0,0,0.2691801244778865
480,1.9,2.8000000000000003,70,2,2,3,5,8,10,12,15,60,0,0,0.2688942193955726
380,0.4,1.4,70,5,2,3,4,8,10,12,15,60,0,0,0.2688788686727753
550,0.4,1.3000000000000005,70,5,2,3,4,8,10,12,15,60,0,0,0.2686714714834893
400,2.4000000000000004,0.6,70,3,2,3,4,7,10,12,15,60,0,0,0.2686291922545257
740,0.5,0.9,40,4,2,3,5,6,10,12,15,60,0,0,0.2677977582948072
800,0.9,1.4,50,5,2,3,5,8,10,12,15,60,0,0,0.2675458650526032
770,1.4,1.4,40,2,2,3,4,6,10,12,15,60,0,0,0.2673298695328012
860,0.2,1.5000000000000002,90,5,2,3,4,8,10,12,15,60,0,0,0.2671894018692737
980,0.2,0.2,20,5,2,3,4,6,10,12,15,60,0,0,0.2671340201938481
180,2.8000000000000003,0.8,90,5,2,3,4,7,10,12,15,60,0,0,0.2670686996278436
450,1.1,2.1,60,3,2,3,5,7,10,12,15,60,0,0,0.2669445484087971
820,1.9,2.5000000000000004,30,4,2,3,5,7,10,12,15,60,0,0,0.2668315039631448
750,1.3000000000000005,0.1,60,4,2,3,4,8,10,12,15,60,0,0,0.2667386691283637
620,0.5,0.8,60,3,2,3,5,8,10,12,15,60,0,0,0.266722202003772
560,1.9,1.9,70,5,2,3,4,7,10,12,15,60,0,0,0.2665603508928814
930,0.8,1.0,50,5,2,3,5,8,10,12,15,60,0,0,0.2663094441297977
750,1.0,0.9,60,5,2,3,5,8,10,12,15,60,0,0,0.2662252055684443
740,2.0,1.8000000000000005,50,2,2,3,4,8,10,12,15,60,0,0,0.266215782766244
450,1.8000000000000005,2.7,40,5,2,3,4,5,10,12,15,60,0,0,0.2661553495458658
990,0.8,2.5000000000000004,40,2,2,3,5,7,10,12,15,60,0,0,0.2655282077806254
450,1.8000000000000005,2.5000000000000004,40,5,2,3,4,5,10,12,15,60,0,0,0.2654041017150393
880,1.5000000000000002,1.8000000000000005,20,3,2,3,4,7,10,12,15,60,0,0,0.2652400624222541
560,0.5,1.7000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,0.2651358737066444
600,2.2,1.9,60,4,2,3,4,8,10,12,15,60,0,0,0.2642123375076062
830,1.1,1.2000000000000002,30,4,2,3,4,7,10,12,15,60,0,0,0.26396268434688
490,2.6,2.1,70,4,2,3,4,8,10,12,15,60,0,0,0.2636421829440157
670,2.6,0.8,90,4,2,3,5,6,10,12,15,60,0,0,0.2624875659809806
140,2.8000000000000003,0.1,50,2,2,3,5,6,10,12,15,60,0,0,0.262332309056268
590,2.1,1.5000000000000002,90,2,2,3,5,8,10,12,15,60,0,0,0.262224633735233
710,2.5000000000000004,1.3000000000000005,80,4,2,3,5,8,10,12,15,60,0,0,0.2619771443037283
880,1.0,2.5000000000000004,80,2,2,3,4,5,10,12,15,60,0,0,0.2618503083062608
690,0.8,1.0,40,2,2,3,4,6,10,12,15,60,0,0,0.2618365356335034
710,0.4,2.2,60,2,2,3,4,6,10,12,15,60,0,0,0.261792353793781
690,1.8000000000000005,2.6,30,3,2,3,4,6,10,12,15,60,0,0,0.2616307086342395
700,0.6,1.5000000000000002,50,2,2,3,4,7,10,12,15,60,0,0,0.2615216957303985
630,0.3,0.3,90,4,2,3,4,8,10,12,15,60,0,0,0.2613480241360483
530,2.0,1.8000000000000005,30,3,2,3,4,7,10,12,15,60,0,0,0.2613284865372641
500,0.6,1.7000000000000002,60,3,2,3,5,8,10,12,15,60,0,0,0.2605563380006016
570,0.6,0.4,70,4,2,3,4,5,10,12,15,60,0,0,0.2603889138612343
640,2.6,1.3000000000000005,90,3,2,3,4,7,10,12,15,60,0,0,0.2593520665521304
360,2.7,0.4,30,3,2,3,5,6,10,12,15,60,0,0,0.259206924000582
190,2.6,1.9,70,5,2,3,4,6,10,12,15,60,0,0,0.2591509460284362
710,1.9,2.2,30,3,2,3,4,6,10,12,15,60,0,0,0.2590304924840831
550,2.3000000000000003,0.9,30,2,2,3,4,7,10,12,15,60,0,0,0.2588782582935439
680,1.1,1.3000000000000005,30,2,2,3,4,6,10,12,15,60,0,0,0.2588647736719
660,0.8,2.8000000000000003,90,5,2,3,4,6,10,12,15,60,0,0,0.2587954311781342
840,1.2000000000000002,1.6,10,2,2,3,5,6,10,12,15,60,0,0,0.258651001679101
700,0.5,1.5000000000000002,50,5,2,3,5,8,10,12,15,60,0,0,0.2585156248291934
540,1.6,0.7000000000000001,40,3,2,3,4,6,10,12,15,60,0,0,0.2582687054333301
490,1.7000000000000002,1.7000000000000002,50,3,2,3,5,7,10,12,15,60,0,0,0.2581755169190313
550,1.6,1.0,40,3,2,3,4,5,10,12,15,60,0,0,0.2578819864949122
930,0.4,0.4,90,3,2,3,4,7,10,12,15,60,0,0,0.2578509712455328
730,2.3000000000000003,1.4,40,5,2,3,5,7,10,12,15,60,0,0,0.2578206958722375
490,0.1,2.0,20,3,2,3,4,6,10,12,15,60,0,0,0.2577974885207488
780,1.2000000000000002,2.3000000000000003,30,2,2,3,4,8,10,12,15,60,0,0,0.2576585742094804
440,0.7000000000000001,1.7000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,0.2574404061369623
770,1.8000000000000005,1.8000000000000005,70,4,2,3,5,8,10,12,15,60,0,0,0.257413290542936
770,1.8000000000000005,1.3000000000000005,80,3,2,3,4,6,10,12,15,60,0,0,0.2573810603946148
630,0.5,0.8,60,3,2,3,5,8,10,12,15,60,0,0,0.2572685479544077
540,1.9,2.5000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,0.2570003022617268
490,2.1,1.8000000000000005,70,5,2,3,4,7,10,12,15,60,0,0,0.2569956857436785
610,0.4,0.2,70,4,2,3,4,5,10,12,15,60,0,0,0.2567540442249316
630,2.3000000000000003,0.6,40,3,2,3,4,6,10,12,15,60,0,0,0.2564660340095939
370,2.2,1.4,70,5,2,3,4,7,10,12,15,60,0,0,0.2562550513447623
480,1.9,1.9,20,3,2,3,5,7,10,12,15,60,0,0,0.2559510216712229
450,2.6,2.5000000000000004,70,3,2,3,5,6,10,12,15,60,0,0,0.255928739695237
550,1.8000000000000005,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,0.2557829073035625
570,0.5,1.8000000000000005,70,5,2,3,4,8,10,12,15,60,0,0,0.2556741519761492
520,0.9,1.6,40,2,2,3,4,6,10,12,15,60,0,0,0.2556378164586154
600,0.7000000000000001,1.4,70,5,2,3,4,8,10,12,15,60,0,0,0.2553789213010233
540,2.5000000000000004,0.9,10,5,2,3,5,6,10,12,15,60,0,0,0.2550742197420281
670,1.9,2.5000000000000004,30,4,2,3,5,7,10,12,15,60,0,0,0.2547319132707548
730,0.5,0.8,40,3,2,3,4,6,10,12,15,60,0,0,0.253790588622623
370,0.3,1.6,70,5,2,3,4,8,10,12,15,60,0,0,0.2536831073669158
680,0.8,1.3000000000000005,50,5,2,3,5,8,10,12,15,60,0,0,0.2532691988138284
670,2.0,2.3000000000000003,60,4,2,3,4,8,10,12,15,60,0,0,0.2532219146734742
510,2.0,2.4000000000000004,90,5,2,3,5,7,10,12,15,60,0,0,0.2529384554272306
940,0.1,2.0,90,3,2,3,4,5,10,12,15,60,0,0,0.2527019801387011
510,2.5000000000000004,0.9,40,4,2,3,4,8,10,12,15,60,0,0,0.2526611300227008
310,2.3000000000000003,0.6,90,3,2,3,5,8,10,12,15,60,0,0,0.2526265196457714
900,1.2000000000000002,1.8000000000000005,20,3,2,3,5,7,10,12,15,60,0,0,0.2525762720246419
840,1.6,0.9,50,4,2,3,5,6,10,12,15,60,0,0,0.2525452374184637
810,0.6,1.4,90,5,2,3,4,8,10,12,15,60,0,0,0.2525026727188015
730,1.8000000000000005,2.4000000000000004,50,4,2,3,5,7,10,12,15,60,0,0,0.2524826943258442
420,0.3,1.6,70,5,2,3,4,8,10,12,15,60,0,0,0.2522874403872586
410,2.6,2.0,60,4,2,3,5,7,10,12,15,60,0,0,0.2522295802443935
470,1.1,0.6,40,2,2,3,5,8,10,12,15,60,0,0,0.2520945366782111
880,0.5,1.3000000000000005,40,4,2,3,4,5,10,12,15,60,0,0,0.2519782207389537
540,1.2000000000000002,1.7000000000000002,30,2,2,3,5,7,10,12,15,60,0,0,0.2519209968460107
750,1.9,2.0,50,4,2,3,5,7,10,12,15,60,0,0,0.2517977369458348
750,2.5000000000000004,1.5000000000000002,50,2,2,3,4,6,10,12,15,60,0,0,0.2517095304397871
630,1.0,1.0,50,3,2,3,4,6,10,12,15,60,0,0,0.2516660122943622
730,2.4000000000000004,1.4,10,4,2,3,5,7,10,12,15,60,0,0,0.2514938417092816
880,2.3000000000000003,2.1,20,4,2,3,4,6,10,12,15,60,0,0,0.2513978955672851
800,0.3,1.9,70,4,2,3,5,7,10,12,15,60,0,0,0.2506939094231183
510,0.8,2.0,70,5,2,3,4,8,10,12,15,60,0,0,0.2505875206269611
450,2.8000000000000003,2.3000000000000003,70,3,2,3,4,6,10,12,15,60,0,0,0.2504647809780882
420,2.4000000000000004,2.1,70,5,2,3,4,7,10,12,15,60,0,0,0.2504492423725971
730,2.4000000000000004,0.7000000000000001,20,2,2,3,4,6,10,12,15,60,0,0,0.2497014161905811
820,2.9000000000000004,1.5000000000000002,80,2,2,3,5,7,10,12,15,60,0,0,0.2496862816138088
720,0.6,0.9,40,3,2,3,4,6,10,12,15,60,0,0,0.2495292589776917
520,0.2,2.0,20,3,2,3,4,6,10,12,15,60,0,0,0.2494098198316567
170,2.7,0.7000000000000001,90,5,2,3,4,7,10,12,15,60,0,0,0.2493182575555161
740,1.0,2.0,60,2,2,3,5,6,10,12,15,60,0,0,0.249278985513973
680,1.7000000000000002,2.4000000000000004,70,4,2,3,4,8,10,12,15,60,0,0,0.2492087644289111
510,1.9,2.8000000000000003,80,5,2,3,5,6,10,12,15,60,0,0,0.2487544113570091
690,1.0,0.5,90,3,2,3,5,7,10,12,15,60,0,0,0.248440626005768
500,2.0,0.1,20,5,2,3,4,6,10,12,15,60,0,0,0.2483428017337358
690,0.5,1.7000000000000002,60,2,2,3,5,8,10,12,15,60,0,0,0.2482655257931698
630,1.4,1.0,90,3,2,3,4,7,10,12,15,60,0,0,0.248260457494946
800,0.4,2.5000000000000004,80,5,2,3,4,8,10,12,15,60,0,0,0.2481803327750196
760,1.8000000000000005,2.1,50,4,2,3,5,7,10,12,15,60,0,0,0.2477239762666978
520,1.6,0.1,60,2,2,3,4,5,10,12,15,60,0,0,0.2475423902400002
440,1.9,2.4000000000000004,40,5,2,3,4,5,10,12,15,60,0,0,0.2473800750000837
610,2.8000000000000003,1.4,20,2,2,3,4,5,10,12,15,60,0,0,0.2472721620469443
630,0.2,0.2,30,2,2,3,5,8,10,12,15,60,0,0,0.2472193106986505
790,1.2000000000000002,2.3000000000000003,30,2,2,3,4,8,10,12,15,60,0,0,0.2472037936163093
440,2.2,0.1,50,5,2,3,4,7,10,12,15,60,0,0,0.2467687666997296
690,0.8,2.4000000000000004,80,4,2,3,4,6,10,12,15,60,0,0,0.24661628036117
960,0.6,2.5000000000000004,90,3,2,3,4,7,10,12,15,60,0,0,0.2465019109934316
510,1.7000000000000002,2.6,40,5,2,3,4,5,10,12,15,60,0,0,0.2464405104236537
890,0.5,0.7000000000000001,50,5,2,3,4,5,10,12,15,60,0,0,0.2463309172112349
540,2.0,1.7000000000000002,30,2,2,3,5,6,10,12,15,60,0,0,0.2459520443536275
670,2.4000000000000004,2.3000000000000003,30,2,2,3,5,6,10,12,15,60,0,0,0.245759565648191
730,1.2000000000000002,2.0,30,5,2,3,4,6,10,12,15,60,0,0,0.24559711136518
540,2.8000000000000003,0.3,90,4,2,3,5,8,10,12,15,60,0,0,0.2451990990814738
570,0.5,2.0,60,2,2,3,5,6,10,12,15,60,0,0,0.2451443085130934
800,0.1,2.7,10,3,2,3,5,6,10,12,15,60,0,0,0.2449472023278843
480,0.2,2.1,50,3,2,3,5,8,10,12,15,60,0,0,0.2445218651401293
450,0.1,1.7000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,0.2444787053423307
430,2.0,1.7000000000000002,70,5,2,3,4,7,10,12,15,60,0,0,0.2440376537215982
460,2.4000000000000004,2.9000000000000004,60,4,2,3,5,6,10,12,15,60,0,0,0.2440153818302843
800,0.5,1.8000000000000005,30,2,2,3,4,6,10,12,15,60,0,0,0.2429103271749289
690,0.6,1.2000000000000002,30,3,2,3,4,6,10,12,15,60,0,0,0.2424838588962689
700,2.0,0.5,10,3,2,3,5,6,10,12,15,60,0,0,0.241993542688595
590,1.2000000000000002,2.9000000000000004,20,4,2,3,4,5,10,12,15,60,0,0,0.2414758433887998
340,0.7000000000000001,1.3000000000000005,70,5,2,3,4,8,10,12,15,60,0,0,0.2414126129258832
510,1.4,1.6,50,3,2,3,4,6,10,12,15,60,0,0,0.2409494483833986
440,0.6,1.8000000000000005,70,2,2,3,4,6,10,12,15,60,0,0,0.2408416397538021
490,1.5000000000000002,1.6,40,3,2,3,4,6,10,12,15,60,0,0,0.2405355576213699
650,1.7000000000000002,2.4000000000000004,50,4,2,3,5,7,10,12,15,60,0,0,0.2401523441597962
920,2.3000000000000003,1.7000000000000002,30,5,2,3,4,5,10,12,15,60,0,0,0.2401406333417152
860,0.3,1.7000000000000002,90,5,2,3,4,8,10,12,15,60,0,0,0.2400153952694579
570,0.4,0.3,70,4,2,3,4,5,10,12,15,60,0,0,0.2394277599480361
460,2.6,2.1,60,4,2,3,4,8,10,12,15,60,0,0,0.2393577288225349
800,2.5000000000000004,2.2,20,5,2,3,4,8,10,12,15,60,0,0,0.239323798538164
590,0.8,0.2,70,4,2,3,4,5,10,12,15,60,0,0,0.23913169272739
680,1.1,2.7,70,2,2,3,4,8,10,12,15,60,0,0,0.2389425717272255
810,0.9,1.8000000000000005,50,5,2,3,4,5,10,12,15,60,0,0,0.2388833281295444
730,1.5000000000000002,2.4000000000000004,50,4,2,3,5,7,10,12,15,60,0,0,0.2384469646263211
510,2.4000000000000004,0.9,30,2,2,3,4,7,10,12,15,60,0,0,0.2384370266329924
670,2.1,2.5000000000000004,60,4,2,3,4,6,10,12,15,60,0,0,0.2382449366642769
880,2.3000000000000003,0.4,20,2,2,3,5,8,10,12,15,60,0,0,0.23820059690853
860,2.3000000000000003,1.6,70,4,2,3,5,8,10,12,15,60,0,0,0.2381498110768951
590,1.7000000000000002,2.3000000000000003,50,4,2,3,5,8,10,12,15,60,0,0,0.238064580193171
530,1.9,2.6,30,5,2,3,4,5,10,12,15,60,0,0,0.2379083080588107
820,1.8000000000000005,2.6,10,4,2,3,4,6,10,12,15,60,0,0,0.2374034375831878
940,0.4,2.3000000000000003,90,2,2,3,4,8,10,12,15,60,0,0,0.2370804594647254
440,2.9000000000000004,0.3,60,4,2,3,4,6,10,12,15,60,0,0,0.2370035316624885
520,2.9000000000000004,1.5000000000000002,10,3,2,3,4,8,10,12,15,60,0,0,0.2365863802711152
530,1.4,0.9,40,4,2,3,4,8,10,12,15,60,0,0,0.2365111707481726
620,0.8,1.4,20,4,2,3,5,8,10,12,15,60,0,0,0.2364789830260795
630,0.1,1.6,60,4,2,3,5,8,10,12,15,60,0,0,0.2363096481520895
490,2.1,2.7,60,2,2,3,5,6,10,12,15,60,0,0,0.2362434776180178
540,1.5000000000000002,2.7,40,4,2,3,4,8,10,12,15,60,0,0,0.2360421796492952
230,1.1,1.2000000000000002,20,2,2,3,4,5,10,12,15,60,0,0,0.2359814800987169
540,1.1,0.6,60,3,2,3,5,8,10,12,15,60,0,0,0.2358316422010875
